declarationDate,Year,Quarter,state,incidentType,alabama-Q1,alaska-Q1,arkansas-Q1,arizona-Q1,california-Q1,colorado-Q1,connecticut-Q1,delaware-Q1,florida-Q1,georgia-Q1,hawaii-Q1,iowa-Q1,idaho-Q1,illinois-Q1,indiana-Q1,kansas-Q1,kentucky-Q1,louisiana-Q1,massachusetts-Q1,maryland-Q1,maine-Q1,michigan-Q1,minnesota-Q1,missouri-Q1,mississippi-Q1,montana-Q1,northcarolina-Q1,northdakota-Q1,nebraska-Q1,newhampshire-Q1,newjersey-Q1,newmexico-Q1,nevada-Q1,newyork-Q1,ohio-Q1,oklahoma-Q1,oregon-Q1,pennsylvania-Q1,rhodeisland-Q1,southcarolina-Q1,southdakota-Q1,tennessee-Q1,texas-Q1,utah-Q1,virginia-Q1,vermont-Q1,washington-Q1,wisconsin-Q1,westvirginia-Q1,wyoming-Q1
2015-10-05 18:30:00+00:00,2015,4,south carolina,Flood,-0.7,-6,4.4,0.2,2.7,1,1.1,1.4,5.3,1.7,2.9,0,-2.2,3,0.5,-1,3.8,-3.4,3.5,3.1,6.6,2,6.5,1.5,-3.2,-1.9,-2.9,0.7,6.7,-1.4,-3,-6.1,-0.1,-7.6,2.5,-6.6,2.9,3.9,3.4,3,1.9,1.8,-2.3,3.7,-0.6,0.8,0.8,-2.2,1.7,-4.1
2015-10-30 17:44:00+00:00,2015,4,alaska,Coastal Storm,-0.7,-6,4.4,0.2,2.7,1,1.1,1.4,5.3,1.7,2.9,0,-2.2,3,0.5,-1,3.8,-3.4,3.5,3.1,6.6,2,6.5,1.5,-3.2,-1.9,-2.9,0.7,6.7,-1.4,-3,-6.1,-0.1,-7.6,2.5,-6.6,2.9,3.9,3.4,3,1.9,1.8,-2.3,3.7,-0.6,0.8,0.8,-2.2,1.7,-4.1
2016-03-19 17:35:00+00:00,2016,1,texas,Flood,2.1,-3,-0.2,0.4,3.6,-1.8,-0.8,-7.7,-2.7,7.5,2.4,8.8,0.8,2.3,-1.1,0.5,-7.5,2.8,2,2.1,-3.3,-1.8,-2.9,4.4,0.5,4.1,6.1,-0.3,-0.3,0.8,1.2,5,2.7,-9.7,-2.9,-4,7.8,-5.1,-3.8,0.4,-3.8,2,-0.3,4.6,3.6,-3.9,7.7,-2.2,1.4,1.7
2016-04-21 21:05:00+00:00,2016,2,new hampshire,Fire,2,-4.9,2.1,2.6,3.2,2.6,0,3.5,4.2,-0.5,1.8,4.6,1.4,3,3.6,5.1,7.4,-0.9,3.3,4.8,1.3,5.3,6.7,-0.1,2,-1.1,2.8,0.2,1.1,-2.1,0.2,1.8,-0.1,-0.3,3.2,-2.4,2,3.7,2.5,2.6,4.5,2.6,-0.7,0.5,-0.6,2.3,0.6,-1.5,1,-12.7
2016-08-03 18:45:00+00:00,2016,3,montana,Tornado,-0.7,-0.9,7.4,-3.2,4.5,5.9,0.4,6,5.2,4.7,1,2.5,1.1,4.9,5.9,3.1,6.3,-0.5,0,2.6,4.8,2.9,6.5,0.1,0.1,-0.5,2.7,10.8,1.5,4,-1.2,-4.1,2.1,0.8,4.6,-6.6,-0.1,5,4.7,0.9,3.8,4.8,1.4,5.7,3,2,3.6,2,5.7,-4.7
2016-10-06 17:00:00+00:00,2016,4,hawaii,Mud/Landslide,1.7,-1.3,-0.4,4.2,2.6,1.2,-0.6,2,1.4,4,-0.1,1.9,2.8,4,3.8,1.5,0.3,-3,0.2,2.2,-1.8,4,2.2,1.4,2.3,3.9,-0.1,-0.9,-6,0.2,0.8,3.1,4.9,1.9,0,-3.5,5.5,-0.9,-5.1,5,-1.6,3.1,-1,4.3,-0.4,1.3,8.3,-1.3,-1.2,-0.6
2016-10-20 11:38:00+00:00,2016,4,wisconsin,Flood,1.7,-1.3,-0.4,4.2,2.6,1.2,-0.6,2,1.4,4,-0.1,1.9,2.8,4,3.8,1.5,0.3,-3,0.2,2.2,-1.8,4,2.2,1.4,2.3,3.9,-0.1,-0.9,-6,0.2,0.8,3.1,4.9,1.9,0,-3.5,5.5,-0.9,-5.1,5,-1.6,3.1,-1,4.3,-0.4,1.3,8.3,-1.3,-1.2,-0.6
2016-11-08 23:32:00+00:00,2016,4,kentucky,Fire,1.7,-1.3,-0.4,4.2,2.6,1.2,-0.6,2,1.4,4,-0.1,1.9,2.8,4,3.8,1.5,0.3,-3,0.2,2.2,-1.8,4,2.2,1.4,2.3,3.9,-0.1,-0.9,-6,0.2,0.8,3.1,4.9,1.9,0,-3.5,5.5,-0.9,-5.1,5,-1.6,3.1,-1,4.3,-0.4,1.3,8.3,-1.3,-1.2,-0.6
2016-11-09 21:22:00+00:00,2016,4,tennessee,Fire,1.7,-1.3,-0.4,4.2,2.6,1.2,-0.6,2,1.4,4,-0.1,1.9,2.8,4,3.8,1.5,0.3,-3,0.2,2.2,-1.8,4,2.2,1.4,2.3,3.9,-0.1,-0.9,-6,0.2,0.8,3.1,4.9,1.9,0,-3.5,5.5,-0.9,-5.1,5,-1.6,3.1,-1,4.3,-0.4,1.3,8.3,-1.3,-1.2,-0.6
2017-01-26 11:30:00+00:00,2017,1,georgia,Tornado,2.4,-0.5,2.5,1,-0.3,2.4,-5.5,2.4,1.8,1.5,6,0.4,-2.1,0.7,-4.5,-6.1,-2,2.2,3,-2.9,5.1,0.5,0.8,-0.3,-2.3,-1.6,-3,1.9,9.5,-2.3,0.6,3.5,0.7,-5.3,0.7,4.6,-0.6,-0.5,1.2,1.5,-0.4,-0.2,4.2,0.4,2,0.8,2.4,6.6,0.7,2.6
2017-02-11 14:30:00+00:00,2017,1,louisiana,Tornado,2.4,-0.5,2.5,1,-0.3,2.4,-5.5,2.4,1.8,1.5,6,0.4,-2.1,0.7,-4.5,-6.1,-2,2.2,3,-2.9,5.1,0.5,0.8,-0.3,-2.3,-1.6,-3,1.9,9.5,-2.3,0.6,3.5,0.7,-5.3,0.7,4.6,-0.6,-0.5,1.2,1.5,-0.4,-0.2,4.2,0.4,2,0.8,2.4,6.6,0.7,2.6
2017-02-24 09:50:00+00:00,2017,1,kansas,Severe Ice Storm,2.4,-0.5,2.5,1,-0.3,2.4,-5.5,2.4,1.8,1.5,6,0.4,-2.1,0.7,-4.5,-6.1,-2,2.2,3,-2.9,5.1,0.5,0.8,-0.3,-2.3,-1.6,-3,1.9,9.5,-2.3,0.6,3.5,0.7,-5.3,0.7,4.6,-0.6,-0.5,1.2,1.5,-0.4,-0.2,4.2,0.4,2,0.8,2.4,6.6,0.7,2.6
